district,mandal,panchayat,num,lon,lat,alt,acc,drumseeded,dup,sort_rand,masked_id
"JAGTIAL","KATHLAPUR","Posanipet",14,78.7026305,18.7070754,343.6,3.9,0,1,.59236526,316
"JAGTIAL","IBRAHIMPATNAM","Ibrahimpatnam",4,78.56366010000001,18.8981534,315.6,3.9,1,0,.5924837,1
"JAGTIAL","KORUTLA","Dharmaram",5,78.7120525,18.8911439,276.7,3.9,0,1,.59251213,306
"NAGARKURNOOL","BIJINAPALLY","Gouraram",8,78.13113079999999,16.5785618,478.6,3.133,0,0,.59264958,115
"NAGARKURNOOL","BIJINAPALLY","Gouraram",6,78.13112700000001,16.5788186,477.9,3.9,0,0,.59350121,115
"KARIMNAGAR","GANGADHARA","Sarvareddypally",2,79.071974,18.6228974,238.5444946289063,3.9,0,0,.59400082,222
"WANAPARTHY","PEBBAIR","Sugur",2,77.99045959999999,16.1398736,194.2,2599.999,1,4,.59411359,5
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",8,79.23507050000001,18.4955022,0,1700,1,3,.59473872,242
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",1,78.35471560000001,16.2383738,390.2,3.9,0,2,.59475017,136
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",9,77.78615120000001,16.5554878,0,2599.999,0,10,.59505153,51
"KARIMNAGAR","THIMMAPUR","Parlapally",19,79.21121580000001,18.2904753,0,192.8,1,3,.59536773,263
"KARIMNAGAR","MANAKONDUR","Munjampally",12,79.1877217,18.3820387,190.31494140625,3.9,0,2,.59570765,249
"WANAPARTHY","GHANPUR","Gattukadipally",4,78.02654251456261,16.5702356500199,0,0,0,0,.59594965,171
"JAGTIAL","IBRAHIMPATNAM","Eradandi",9,78.5649818,18.94591,296.3,3.9,0,0,.59619796,287
"NAGARKURNOOL","BALMOOR","Kondanagula",3,78.61234260000001,16.3030615,430.8118896484375,4.496,0,0,.59623611,110
"KARIMNAGAR","THIMMAPUR","Parlapally",12,79.2103867,18.277671,296.9,3.9,1,0,.59654629,262
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",15,79.21174569999999,18.4827951,246.7,3.9,1,2,.59660399,244
"NAGARKURNOOL","KOLLAPUR","Yellur",3,78.34979850000001,16.1242963,255.1282958984375,3.897,1,0,.59804654,124
"MAHABUBNAGAR","GANDEED","Peddavarval",7,77.8167462,16.9770281,448.3000000000001,4.276,0,0,.59811586,54
"JAGTIAL","GOLLAPALLE","Rapalli",10,79.0566852,18.813699,145,5.5,0,1,.59812921,279
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",5,77.9128824,16.6864281,348.907,6.715,0,0,.59841365,68
"KARIMNAGAR","THIMMAPUR","Nusthulapur",1,79.1726656,18.3331057,0,1100,1,1,.59861255,260
"JAGTIAL","IBRAHIMPATNAM","Eradandi",4,78.5645382,18.9466651,295.4,3.9,0,0,.59873325,289
"JAGTIAL","GOLLAPALLE","Rapalli",2,79.0565612,18.8137433,146,4.372,0,0,.59927338,279
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",3,78.11802369999999,16.1597777,255.802,47.337,1,0,.59929079,199
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",6,78.3419253,16.2369602,300.3327026367188,4.526,1,0,.59991759,135
"WANAPARTHY","WANAPARTHY","Chimanguntapally",10,78.10428539999999,16.4222611,342.4,3.9,1,1,.60057861,191
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",6,78.5502697,16.4576314,358.6656494140625,3.9,0,0,.60060054,152
"JAGTIAL","IBRAHIMPATNAM","Fakir Kondapur",1,78.62996939999999,18.9504612,250.8,3.9,0,2,.60110497,291
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",1,77.79094790000001,16.5783597,308.482,4.701,0,3,.60131425,53
"WANAPARTHY","WEEPANAGANDLA","Bollaram",4,78.19844209999999,16.1435118,242.483,23.247,1,1,.60168135,206
"KARIMNAGAR","JAMMIKUNTA","Madipally",1,79.48657900000001,18.2714479,229.8,3.9,1,1,.60179931,239
"NAGARKURNOOL","PEDDAKOTHAPALLE","Kalwakole",8,78.3102167,16.17569,339.8,3,1,0,.60251117,138
"JAGTIAL","PEGADAPALLE","Domalakunta",3,79.0081672,18.698364,285.3,3.9,1,0,.60277689,338
"MAHABUBNAGAR","NAWABPET","Malreddy Palli",7,78.0792204,16.8729559,491.3000000000001,7.222,0,2,.60357797,78
"KARIMNAGAR","CHOPPADANDI","Gumlapur",8,79.13707960000001,18.5598552,235,4.692,0,0,.60373527,218
"JAGTIAL","IBRAHIMPATNAM","Dabba",6,78.5520606,18.8793352,329,3.9,0,1,.60383523,294
"KARIMNAGAR","GANGADHARA","Sarvareddypally",5,79.07120569999999,18.6346623,249.7,4.326,0,0,.60411751,221
"JAGTIAL","DHARMAPURI","Jaina",4,79.0828193,19.015271,172.5,3.9,0,0,.6041289,269
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",5,79.2120027,18.4829552,246.6,3.9,1,0,.60477829,244
"WANAPARTHY","GHANPUR","Venkatampally",4,78.0424403,16.5901552,341.4,4.065,1,0,.60496587,170
"NAGARKURNOOL","ACHAMPET","Chandapur",4,78.71943159999999,16.4432979,445.6,3.9,0,0,.60507518,92
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",6,77.93558040000001,16.6835623,359.411,7.448,0,0,.60531306,69
"KARIMNAGAR","SHANKARAPATNAM","Maktha",6,79.31057010000001,18.3016112,250,3.483,0,1,.60546595,8
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",4,79.1875661,18.4469169,257.2,3.9,1,0,.6055668,245
"JAGTIAL","JAGTIAL RURAL","Gullapet",4,78.971299,18.8646426,152,6.919,0,0,.60598147,299
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",12,77.7915787,16.5779902,301.423,4.418,0,0,.60643953,53
"NAGARKURNOOL","KOLLAPUR","Mukkidigudem",2,78.4168866,16.1666687,218.556,9.384,1,0,.60658646,121
"WANAPARTHY","PANGAL","Remuddula",1,78.1825158,16.3162851,409.3,3.52,0,2,.60659975,176
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",3,77.7909502,16.5783593,308.482,4.87,0,0,.60796767,53
"JAGTIAL","MALLAPUR","Sirpoor",4,78.6853837,18.9332963,292.6,3.9,1,0,.60819358,318
"NAGARKURNOOL","LINGAL","Ambatpally",13,78.4516296,16.287275,391.8,3.9,0,0,.60825521,127
"JAGTIAL","RAIKAL","Itkial",7,78.776065,18.926925,244.4,3.9,0,0,.60837716,340
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",8,78.3511855,16.2415119,371.4,3.9,1,0,.60858381,134
"JAGTIAL","KODIMIAL","Sriramulapally",2,78.94145709999999,18.5896586,298,4.833,0,0,.60881597,303
"KARIMNAGAR","KOTHAPALLY","Chinthakunta",13,79.0851667,18.4549105,289.1,3.44,0,0,.60909307,247
"JAGTIAL","PEGADAPALLE","Yellapur",1,79.1085817,18.6708668,285,3.9,0,1,.61004591,336
"KARIMNAGAR","CHOPPADANDI","Rukmapur",10,79.16702239999999,18.5779895,0,2400,1,14,.61010981,219
"JAGTIAL","GOLLAPALLE","Bonkur",7,79.10821540000001,18.8401792,125,3.66,0,0,.61012185,273
"NAGARKURNOOL","KOLLAPUR","Chinthalapally",7,78.270968,16.1203081,235.0984497070313,3.9,1,1,.61016268,119
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",1,77.92958160000001,16.6800302,355.349,10.682,0,2,.61066395,66
"JAGTIAL","GOLLAPALLE","Rapalli",8,79.0475273,18.8071859,156,3.546,0,0,.61155552,278
"NAGARKURNOOL","BALMOOR","Kondareddypally",1,78.5405544,16.3751619,389.7938232421875,3.828,0,1,.61185706,100
"NAGARKURNOOL","LINGAL","Datharam",4,78.4732681,16.3206389,359.4993896484375,3.9,0,0,.61237854,130
"KARIMNAGAR","JAMMIKUNTA","Naguram",3,79.5550003,18.4027724,112.3,5.133,1,0,.61254406,240
"NAGARKURNOOL","LINGAL","Datharam",1,78.4792826,16.3179175,351.102,4.227,0,1,.61258966,129
"WANAPARTHY","PEBBAIR","Sugur",8,77.9891202,16.1418298,198.1,4.828,1,0,.61279386,5
"JAGTIAL","METPALLI","Athmakur",11,78.6189036,18.7412017,335.7,3.9,0,9,.61328262,24
"JAGTIAL","JAGTIAL RURAL","Thatipally",5,78.8520711,18.8106326,237,4.045,0,0,.61380333,301
"WANAPARTHY","PEBBAIR","Buniyadpur",1,77.9885015,16.1616401,212.514,14.322,1,2,.61399758,186
"JAGTIAL","MALLAPUR","Gundam Pally",1,78.71959080000001,18.9176366,276.5,3.48,0,1,.61404073,322
"NAGARKURNOOL","VELDANDA","Kotra",3,78.5447777,16.6912791,497.4,3.9,0,0,.61454707,163
"KARIMNAGAR","CHIGURUMAMIDI","Gunukulapalli",12,79.16749609999999,18.2147175,327.6,3.9,0,1,.61530578,217
"KARIMNAGAR","THIMMAPUR","Parlapally",43,79.21121599999999,18.2904743,0,193.2,1,1,.61544657,263
"JAGTIAL","PEGADAPALLE","Yellapur",9,79.10319,18.6887668,263.4,3.54,0,0,.61552721,337
"JAGTIAL","KATHLAPUR","Posanipet",1,78.7026305,18.7070754,343.6,3.9,0,1,.61571628,316
"NAGARKURNOOL","VANGOOR","Rangapur",10,78.5494946,16.5579572,327.0589599609375,3.898,0,0,.61588103,158
"JAGTIAL","KATHLAPUR","Sirkonda",14,78.7020941,18.7771902,319.1,3.9,1,0,.61590528,314
"JAGTIAL","Endapalli","Kothapet",1,79.2084735,18.7840453,194,3.9,0,2,.61596727,31
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",2,79.1911666,18.2088111,342.9,3.9,0,0,.61613625,213
"NAGARKURNOOL","KOLLAPUR","Mukkidigudem",5,78.4169148,16.1666748,217.54,12.968,1,1,.6162014,121
"JAGTIAL","KATHLAPUR","Sirkonda",6,78.70165129999999,18.7773179,320.2,3.9,1,2,.61660683,314
"KARIMNAGAR","THIMMAPUR","Parlapally",10,79.2108593,18.2775986,294.8,3.9,1,0,.61672729,262
"KARIMNAGAR","GANGADHARA","Garshakurthy",2,78.9835518,18.5111598,252.2,4.571,0,0,.61721367,230
"JAGTIAL","GOLLAPALLE","Bonkur",5,79.1085185,18.8324114,115,4.395,0,0,.61752546,275
"NAGARKURNOOL","TELKAPALLY","Alair",6,78.45018640000001,16.3765115,381.8238525390625,4.398,0,0,.61769491,147
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",12,78.35066550000001,16.2415696,369.5,3.9,1,0,.61850345,134
"KARIMNAGAR","THIMMAPUR","Parlapally",26,79.211214,18.2904707,0,567.14,1,0,.61910498,263
"NAGARKURNOOL","TADOOR","Cherla Itikyala",1,78.3246142,16.5313839,413.6827392578125,3.881,0,0,.61912096,142
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",9,77.8913373,16.6609598,340.687,5.348,0,0,.6192984,65
"JAGTIAL","IBRAHIMPATNAM","Dabba",3,78.5594717,18.8722667,308.7,3.9,0,1,.61972398,297
"JAGTIAL","KATHLAPUR","Sirkonda",8,78.7061678,18.7604074,293.4,3.9,0,7,.61985022,313
"JAGTIAL","RAIKAL","Alipur",1,78.88075689999999,18.8597132,271.7,3.9,0,2,.61987686,342
"JAGTIAL","DHARMAPURI","Jaina",3,79.0827537,19.0152768,174.3,3.16,0,0,.62002468,269
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",1,77.8866694,16.6716305,341.038,4.856,0,1,.62048817,62
"NAGARKURNOOL","KOLLAPUR","Chinthalapally",1,78.270968,16.1203081,235.0984497070313,3.9,1,1,.62114334,119
"JAGTIAL","MALLAPUR","Gundam Pally",2,78.7196687,18.9175864,276.2,3.9,0,0,.62118077,322
"KARIMNAGAR","RAMADUGU","Deshrajpalle",4,79.0676976,18.5297756,236.7,4.46,0,0,.62120986,254
"NAGARKURNOOL","KALWAKURTHY","Tharnikal Thanda",7,78.4237863,16.642081,384.2752075195313,4.565,1,0,.62143153,116
"NAGARKURNOOL","BALMOOR","Kondanagula",4,78.6123458,16.3030677,431.1495361328125,4.497,0,0,.62156034,110
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",1,78.5564964,16.4451071,363.6736450195313,3.863,1,0,.62235922,151
"NAGARKURNOOL","ACHAMPET","Pulazala",8,78.6523809,16.4478176,370.9554443359375,3.9,1,1,.62238151,89
"JAGTIAL","METPALLI","Metlachittapur",6,78.5895757,18.7791956,337,3.66,0,0,.62241501,335
"PEDDAPALLI","SULTANABAD","Kandunuripalli",7,79.3303141,18.5500246,155.528564453125,3.9,0,1,.62279594,362
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",5,79.20081450000001,18.506087,0,104.1,0,2,.62284642,243
"WANAPARTHY","PANGAL","Mohammadapur",3,78.0867902,16.240548,283.295,4.249,0,0,.62331551,181
"NAGARKURNOOL","VANGOOR","Kondareddipalle",2,78.5659806,16.6138036,405.2847900390625,3.9,1,0,.62437481,154
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",59,79.16996330000001,18.4629522,0,1966,1,0,.62492955,246
"PEDDAPALLI","ELIGAID","Shivapalli",3,79.2705108,18.5306064,183.7,4,1,0,.62525028,350
"NAGARKURNOOL","VANGOOR","Dindichinthalapalle",6,78.6059087,16.5268961,407.4,3.9,0,0,.62525403,159
"JAGTIAL","KATHLAPUR","Sirkonda",11,78.7063253,18.7606049,289.8,3.9,0,3,.62537163,313
"KARIMNAGAR","RAMADUGU","Deshrajpalle",3,79.0709549,18.538215,230.9,5.181,0,0,.6256578,255
"WANAPARTHY","AMARCHINTHA","Chandranaik Thanda",3,77.78765257447958,16.40531311941777,0,0,0,0,.62566721,167
"WANAPARTHY","WANAPARTHY","Chimanguntapally",5,78.10903519999999,16.4232804,338.5,3.9,1,0,.62572855,192
"KARIMNAGAR","GANGADHARA","Garshakurthy",6,78.9836147,18.511331,263.8,3.9,0,1,.62581593,230
"KARIMNAGAR","THIMMAPUR","Parlapally",24,79.2112142,18.2904713,0,366.08,1,1,.62614632,263
"JAGTIAL","IBRAHIMPATNAM","Eradandi",1,78.56503069999999,18.9458985,300.7,3.9,0,1,.62632865,287
"NAGARKURNOOL","BALMOOR","Banala",9,78.6298029,16.3171083,504.1,3.052,1,0,.62710357,104
"JAGTIAL","KODIMIAL","Sriramulapally",5,78.94139,18.5893371,305,3.649,0,0,.6272257,303
"WANAPARTHY","PEBBAIR","Sugur",5,77.9890106,16.1417901,207.2,10.2,1,0,.62764645,5
"WANAPARTHY","WEEPANAGANDLA","Gopaldinne",5,78.08383790000001,16.1305007,202.2,3.916,0,2,.62775123,196
"JAGTIAL","IBRAHIMPATNAM","Dabba",5,78.55120220000001,18.8807964,323.3,3.9,0,1,.62800044,295
"MAHABUBNAGAR","NAWABPET","Kishanguda",2,78.07972719999999,16.9485653,540.0999999999999,5.327,0,0,.62800831,75
"NAGARKURNOOL","PENTLAVELLI","Jatprole",2,78.2259986,16.0634212,198.5211181640625,4.788,0,0,.62831455,141
"MAHABUBNAGAR","NAWABPET","Pallegadda",1,78.0234219,16.9194527,550.511,4.92,0,3,.62868869,74
"WANAPARTHY","PEBBAIR","Buniyadpur",6,77.9887708,16.1613947,210.255,9.170999999999999,1,0,.62935233,186
"NAGARKURNOOL","LINGAL","Ambatpally",2,78.45103829999999,16.2879195,397.8,3.9,0,0,.62949848,127
"JAGTIAL","Endapalli","Kothapet",1,79.2078837,18.7725454,214.4,4.52,0,1,.62986106,30
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",11,78.1599559,16.1867141,0,3200,1,1,.63016027,197
"NAGARKURNOOL","LINGAL","Datharam",2,78.48363759999999,16.3172894,361.6214599609375,3.598,0,0,.63032371,128
"KARIMNAGAR","CHIGURUMAMIDI","Sundaragiri",3,79.1910006,18.2084534,338.7,3.9,0,0,.63082016,213
"NAGARKURNOOL","VANGOOR","Sarvareddipalle",3,78.655415,16.614477,339.5875244140625,3.9,1,0,.63142997,156
"WANAPARTHY","WEEPANAGANDLA","Weepanagandla",1,78.1433638,16.1185335,245.768,11.67,1,1,.63178265,209
"JAGTIAL","DHARMAPURI","Rayapatnam",1,79.1413379,18.8885322,194.6,4.98,0,1,.63196987,41
"JAGTIAL","KODIMIAL","Sriramulapally",11,78.9487991,18.5865114,303,4.048,0,0,.63233453,304
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",12,77.8915916,16.6610325,338.777,5.151,0,0,.63251001,65
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Kodur",6,77.9128937,16.6862902,351.63,5.628,0,0,.6326381,68
"NAGARKURNOOL","VANGOOR","Kondareddipalle",4,78.5657437,16.6138509,403.7528686523438,3.9,1,1,.63269848,154
"MAHABUBNAGAR","ADDAKAL","Kandur",5,77.97050520000001,16.5418809,306.309,4.722,0,0,.6333971,45
"KARIMNAGAR","CHIGURUMAMIDI","Lambadipalli",4,79.17092700000001,18.2273207,317.1,3.46,0,0,.63373089,211
"WANAPARTHY","WEEPANAGANDLA","Kalwarala",2,78.1176511,16.1615962,255.235,4.377,1,0,.63455772,202
"MAHABUBNAGAR","JADCHERLA","Gangapoor",1,78.1785546,16.7879419,444.3,3.9,0,1,.63500422,60
"JAGTIAL","MALLAPUR","Gundam Pally",5,78.7116418,18.9201131,303.1,3.9,0,0,.63508099,323
"JAGTIAL","JAGTIAL RURAL","Thatipally",2,78.8522913,18.810758,237,3.82,0,0,.63588756,301
"JAGTIAL","IBRAHIMPATNAM","Dabba",2,78.55807009999999,18.8728948,321.8,3.9,0,0,.63601047,296
"JAGTIAL","METPALLI","Athmakur",12,78.6189036,18.7412017,335.7,3.9,0,9,.63622856,24
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",9,77.8763459,16.6628315,327.92,6.517,0,0,.63689554,63
"NAGARKURNOOL","PENTLAVELLI","Jatprole",5,78.2259655,16.0630617,199.8265380859375,3.9,0,1,.63693774,141
"JAGTIAL","RAIKAL","Alipur",9,78.88075689999999,18.8597132,271.7,3.9,0,2,.63699573,342
"JAGTIAL","Endapalli","Godishelapet",4,79.2366208,18.7866272,185,3.9,0,0,.63896298,347
"WANAPARTHY","WEEPANAGANDLA","Gopaldinne",4,78.083837,16.1304967,202.2,3.933,0,0,.63906556,196
"JAGTIAL","Endapalli","Gullakota",3,79.1577513,18.7877079,206,3.9,1,0,.63981837,346
"NAGARKURNOOL","PEDDAKOTHAPALLE","Sathapur",1,78.3384963,16.2223608,352.2,3.9,1,1,.63987982,137
"KARIMNAGAR","GANGADHARA","Sarvareddypally",6,79.0730233,18.6340985,243.3,3.9,1,1,.64005589,224
"PEDDAPALLI","ODELA","Jeelakunta",7,79.4656639,18.4348986,171.1999969482422,5.144,1,1,.64047533,27
"JAGTIAL","DHARMAPURI","Rayapatnam",4,79.14603320000001,18.8911965,151.1,3.4,0,0,.64060956,40
"KARIMNAGAR","THIMMAPUR","Parlapally",28,79.2112138,18.2904702,0,767.52,1,2,.64071846,263
"WANAPARTHY","PEBBAIR","Buniyadpur",8,77.9770544,16.1614755,280,3.9,1,1,.6407792,187
"JAGTIAL","JAGTIAL RURAL","Gullapet",5,78.96694720000001,18.8553465,167,3.582,0,0,.64111054,300
"JAGTIAL","MALLIAL","Thatipally",5,78.9893999,18.6799579,244,4.318,0,0,.64131218,326
"JAGTIAL","KATHLAPUR","Sirkonda",13,78.7063253,18.7606049,289.8,3.9,0,3,.64144737,313
"WANAPARTHY","WANAPARTHY","Chimanguntapally",9,78.09259640000001,16.4170267,313.991,11.3,1,2,.6414606,193
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",7,78.559152,16.4588541,441.2,3.9,0,1,.641491,149
"NAGARKURNOOL","LINGAL","Datharam",2,78.4791627,16.3179055,352.178,4.003,0,0,.64167768,129
"JAGTIAL","KATHLAPUR","Posanipet",6,78.7031935,18.7069242,342.3,3.483,0,0,.64169765,316
"NAGARKURNOOL","PEDDAKOTHAPALLE","Kalwakole",4,78.3099376,16.1755741,340.8,3.129,1,0,.64204007,138
"NAGARKURNOOL","BALMOOR","Banala",2,78.6299405,16.3170737,503,3.022,1,0,.64240277,104
"JAGTIAL","KODIMIAL","Kondapur",5,78.8961517,18.6180884,396.7,3.9,0,1,.64269936,21
"NAGARKURNOOL","PENTLAVELLI","Kondoor",6,78.2173105,16.0926583,192.186,10.249,1,1,.64353746,140
"PEDDAPALLI","SULTANABAD","Kandunuripalli",3,79.3308816,18.55029,160.3596801757813,4.436,0,0,.6435551,362
"JAGTIAL","IBRAHIMPATNAM","Ibrahimpatnam",5,78.5826624,18.9178676,301.1,3.9,0,0,.6438722,292
"JAGTIAL","PEGADAPALLE","Yellapur",2,79.1035407,18.6886493,264.1,3.9,0,0,.644036,337
"JAGTIAL","PEGADAPALLE","Yellapur",4,79.1033942,18.6891162,267.5,3.9,0,0,.64517289,337
"JAGTIAL","KATHLAPUR","Sirkonda",5,78.7061678,18.7604074,293.4,3.9,0,7,.64538997,313
"NAGARKURNOOL","BALMOOR","Banala",1,78.6315518,16.3073915,427.98291015625,3.878,0,1,.64605075,105
"JAGTIAL","DHARMAPURI","Rayapatnam",3,79.1391974,18.8995101,168.8,3.1,1,0,.64606738,28
"JAGTIAL","GOLLAPALLE","Bonkur",1,79.1086957,18.8326091,115,4,0,1,.64625102,275
"KARIMNAGAR","GANNERUVARAM","Pechupally",3,79.077876,18.3184402,223.2,4.986,0,0,.64629793,235
"JAGTIAL","GOLLAPALLE","Rapalli",5,79.0341224,18.8060645,158,3.618,0,0,.64642894,281
"JAGTIAL","DHARMAPURI","Rayapatnam",3,79.14109999999999,18.8922122,165.5,4.06,0,0,.64657265,44
"NAGARKURNOOL","ACHAMPET","Chandapur",8,78.7223329,16.4425931,394.1,3.9,0,2,.6466102,94
"NAGARKURNOOL","KOLLAPUR","Yellur",1,78.349873,16.1245773,253.4556274414063,3.9,1,1,.64745063,124
"JAGTIAL","GOLLAPALLE","Rapalli",11,79.0477585,18.8070585,155,4.263,0,0,.64749241,278
"PEDDAPALLI","PEDDAPALLE","Kasulapalli",5,79.318445,18.6815315,0,2299.999,0,1,.64769471,355
"KARIMNAGAR","GANNERUVARAM","Pechupally",1,79.0747781,18.3213077,227.9,3.566,0,1,.64778262,236
"JAGTIAL","GOLLAPALLE","Bonkur",1,79.1123687,18.8408492,188.8,3.9,0,0,.64798951,274
"JAGTIAL","JAGTIAL RURAL","Gullapet",3,78.9712239,18.864713,166,4.701,0,0,.64845222,299
"WANAPARTHY","PEDDAMANDADI","Peddamandadi",2,78.01747400000001,16.4306487,305.468,4.555,1,0,.64870018,189
"MAHABUBNAGAR","MOOSAPET","Janampet",2,77.9857097,16.6362613,341.146,5.746,1,0,.64934081,72
"JAGTIAL","DHARMAPURI","Rayapatnam",5,79.14109240000001,18.8922093,166.1,3.9,0,0,.64935744,44
"JAGTIAL","MALLAPUR","Sirpoor",31,78.6853699,18.9333305,271.9,3.9,1,0,.6493969,318
"KARIMNAGAR","KARIMNAGAR RURAL","Cherlabuthkur",2,79.2008166,18.5060812,0,242.877,0,0,.64953649,243
"JAGTIAL","BEERPUR","Thungur",4,78.98627399999999,19.0102853,204.1,3.48,0,0,.64965147,265
"JAGTIAL","KODIMIAL","Sriramulapally",9,78.9504427,18.5987653,291,3.548,0,0,.64977407,305
"NAGARKURNOOL","VANGOOR","Rangapur",1,78.5322439,16.5659748,350.3404541015625,5.259,1,1,.64990425,157
"JAGTIAL","JAGTIAL RURAL","Gullapet",5,78.9712102,18.8642553,164,3.561,0,0,.65037334,299
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",12,78.5561653,16.4448589,362.73046875,3.881,0,2,.65080357,151
"JAGTIAL","KODIMIAL","Kondapur",10,78.89597500000001,18.6177212,414.2,3.9,0,0,.65140259,21
"WANAPARTHY","WEEPANAGANDLA","Bollaram",5,78.1987735,16.1399976,234.8,3.9,0,0,.65142691,205
"NAGARKURNOOL","UPPUNUNTHALA","Marripally",1,78.55015640000001,16.457949,355.1821899414063,3.9,0,2,.65224516,152
"MAHABUBNAGAR","CHINNA CHINTHA KUNTA","Pallamarri",16,77.7917558,16.5778174,304.861,4.519,0,0,.65247351,53
"JAGTIAL","KODIMIAL","Kondapur",14,78.8962406,18.6180523,414.3,4.6,0,2,.65269715,21
"WANAPARTHY","WANAPARTHY","Chimanguntapally",6,78.1090086,16.423141,339.3,3.9,1,0,.65348709,192
"JAGTIAL","GOLLAPALLE","Thirumalapur",1,79.08495480000001,18.7689045,217,3.9,0,1,.65372604,285
"MAHABUBNAGAR","MOOSAPET","Polkampally",4,78.0151777,16.6169295,311.117,3.9,0,0,.6537348,70
"KARIMNAGAR","GANGADHARA","Sarvareddypally",2,79.0699049,18.6322695,248.2,6.261,0,0,.65386027,223
"NAGARKURNOOL","BALMOOR","Polisettypally",3,78.60129070000001,16.3796052,389.5369873046875,3.9,0,0,.65389419,98
"NAGARKURNOOL","PEDDAKOTHAPALLE","Devalthirumalapur",5,78.3328563,16.3228117,416.6,3.9,0,0,.65413815,131
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",8,77.88356349999999,16.6602655,340.264,6.093,0,0,.65415335,64
"JAGTIAL","METPALLI","Metlachittapur",3,78.597494,18.786374,333.7,3.466,1,0,.65434378,333
"NAGARKURNOOL","ACHAMPET","Chandapur",5,78.7368062,16.4614258,309.8345336914063,4.398,0,0,.65447843,93
"PEDDAPALLI","SULTANABAD","Ramunipalli",4,79.37087440000001,18.4826129,153.8,4.684,0,0,.65457022,367
"NAGARKURNOOL","VELDANDA","Peddapur",6,78.5210216,16.7962085,413.419921875,4.777,1,0,.65638131,162
"MAHABUBNAGAR","MAHABUBNAGAR RURAL","Oblaipalle",12,77.88333059999999,16.6599149,339.568,6.67,0,0,.65653992,64
"JAGTIAL","KATHLAPUR","Sirkonda",2,78.7009347,18.7654519,311.8,3.9,0,0,.65659797,315
"WANAPARTHY","PEBBAIR","Buniyadpur",3,77.9771724,16.1619249,281.8,3.9,1,0,.65738565,187
"KARIMNAGAR","THIMMAPUR","Parlapally",36,79.21121650000001,18.290473,246.5999908447266,281.44,1,0,.65757298,263
"KARIMNAGAR","KARIMNAGAR RURAL","Gopalpoor",22,79.16996330000001,18.4629522,0,1444.413,1,2,.65757924,246
"WANAPARTHY","PANGAL","Mohammadapur",5,78.0917242,16.2039598,252.541,5.462,1,0,.65789801,179
"NAGARKURNOOL","TELKAPALLY","Alair",7,78.45018570000001,16.3764777,383.2234497070313,3.79,0,1,.6579172,147
"JAGTIAL","RAIKAL","Alipur",5,78.88061690000001,18.8595604,270.7,3.516,0,3,.65927398,342
"MAHABUBNAGAR","NAWABPET","Karkonda",2,78.0432148,16.8477089,526.3,4.42,0,0,.66009051,81
"NAGARKURNOOL","BIJINAPALLY","Gouraram",24,78.1311341,16.5787492,476.3,3.9,0,1,.66041583,115
"PEDDAPALLI","SULTANABAD","Kandunuripalli",15,79.3308466,18.5492057,152.8,4.584,0,0,.6604659,361
"NAGARKURNOOL","TADOOR","Cherla Itikyala",3,78.3030976,16.52755,455.5,3.9,0,0,.66111898,144
"NAGARKURNOOL","KOLLAPUR","Mukkidigudem",3,78.41682969999999,16.1668826,213.392,4.729,1,0,.66127676,121
"JAGTIAL","MALLAPUR","Gundam Pally",9,78.7196158,18.9176159,274.6,3.9,0,0,.6624828,322
"NAGARKURNOOL","BALMOOR","Banala",3,78.6299157,16.3170118,501.1,3,1,0,.66256148,104
