c3_crop_name_kharif,crop_name,varities_grown_khrf,varities_grown_rabi,varities_grown_khrf23,plant_date_kharif,plant_date_rabi,plant_date_sumr,plant_date_kharif23,key,crop_area_kharif23,crop_area_kharif,crop_area_rabi,crop_area_summer
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Telangana Sona (RNR 15048),99,28jun2022,22nov2022,,27jun2023,uuid:09e45536-969b-48a8-8dec-00c4833ccb1e,4.5,4.5,4.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,20jul2022,28dec2022,,05jul2023,uuid:0a23e109-c671-4ce7-99db-dfa9a014da49,4.5,4.5,4.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0a2512d7-7a64-4593-b632-bef707926d6f,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,22jul2022,22jan2023,,22jul2023,uuid:0a2512d7-7a64-4593-b632-bef707926d6f,1.65,1.65,1.65,0
1101,పత్తి,,,,,,,,uuid:0a266626-05d5-4bc5-bb38-278810c14a23,2.5,0,0,0
1101,పత్తి,,,,,,,,uuid:0a266626-05d5-4bc5-bb38-278810c14a23,2.5,0,0,0
730,green chillies,,,,,,,,uuid:0a266626-05d5-4bc5-bb38-278810c14a23,1.25,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,11jul2022,06mar2023,,18jul2023,uuid:0a2666d8-c730-4d59-8e5f-61f7623ca696,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,15aug2022,06mar2023,,14aug2023,uuid:0a2666d8-c730-4d59-8e5f-61f7623ca696,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),99,20jun2022,20dec2022,,20jun2023,uuid:0a29d27f-cd2b-491a-8de1-414592516f32,.80000001,32,.80000001,0
1101,పత్తి,,,,,,,,uuid:0a29d27f-cd2b-491a-8de1-414592516f32,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,21jun2022,17jan2023,,20jun2023,uuid:0a2e13d1-6649-4f49-a0a6-7418caa3b494,2.375,2.375,1.5,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,Cotton Dora Sannalu (MTU 1010),,,17jan2023,,,uuid:0a2e13d1-6649-4f49-a0a6-7418caa3b494,0,0,.875,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),,,07jul2022,,,uuid:0a709882-392c-4dcd-9c0e-ae571e2e084f,0,0,3.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,30jul2023,,,30sep2023,uuid:0a803a87-f808-4126-9593-e265c8c899f3,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0a8b0116-8f5c-4796-86c4-3e12aaf0e51e,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Cotton Dora Sannalu (MTU 1010),32,16jun2023,08dec2022,,08jun2023,uuid:0a8b0116-8f5c-4796-86c4-3e12aaf0e51e,8,8,8,0
1101,పత్తి,,,,,,,,uuid:0b05bedf-c5ee-486d-82e2-7bbe7a3ebbfa,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,15aug2023,uuid:0b05bedf-c5ee-486d-82e2-7bbe7a3ebbfa,2,,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,11jun2022,11nov2022,,20aug2023,uuid:0b120d15-5f06-46ba-83a8-8822a2bbecbc,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0b164b20-af16-40ce-a268-2b8004070fcd,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,22jun2023,22jun2023,,22jun2023,uuid:0b164b20-af16-40ce-a268-2b8004070fcd,1.875,1.875,1.925,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0b24d36d-dc14-401c-89df-e262a4fd3dd8,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),1,21jun2022,21nov2022,,21jun2023,uuid:0b24d36d-dc14-401c-89df-e262a4fd3dd8,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,,,21sep2023,,,,uuid:0b24d36d-dc14-401c-89df-e262a4fd3dd8,0,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,08jun2022,08dec2022,,08jun2023,uuid:0b25ad12-37b8-4d18-ae26-ad27ecbcbb85,4.5,4.5,4.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 12,Telangana Sona (RNR 15048),1,17jul2022,21nov2022,,26jun2023,uuid:0b30cb20-5e8e-44f2-b335-ff84a83efb31,2,2,1,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:0b30cb20-5e8e-44f2-b335-ff84a83efb31,0,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,99,15jun2022,28dec2022,,21jun2023,uuid:0b327f0e-1873-430e-ab42-b5c8aa65e1a4,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Jagtial Rice-1 (JGL 24423),17,06jun2022,05jan2023,,08jul2023,uuid:0b3d312d-02bc-4642-90d2-321fea9df32e,1,1,1,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),,Cotton Dora Sannalu (MTU 1010),32,,25dec2022,,15jul2023,uuid:0b3fef46-bec3-461d-be56-a0fe30fdf2a0,1.025,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,,,15jul2022,,,,uuid:0b3fef46-bec3-461d-be56-a0fe30fdf2a0,0,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 99,Telangana Sona (RNR 15048),1,01aug2023,28dec2022,,29aug2023,uuid:0b63dd91-ad0a-4c00-87c8-9674032421be,5,5.5,5.5,0
1101,పత్తి,,,,,,,,uuid:0bb9ee55-5a67-4707-90e7-62549cbdaead,0,4,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Telangana Sona (RNR 15048),,18aug2022,15jan2023,,,uuid:0bb9ee55-5a67-4707-90e7-62549cbdaead,0,6,6,0
203,మినపప్పు (urad),,,,,,,,uuid:0bb9ee55-5a67-4707-90e7-62549cbdaead,4,0,4,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),,,1,,,,15jul2022,uuid:0bb9ee55-5a67-4707-90e7-62549cbdaead,6,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),11,Cotton Dora Sannalu (MTU 1010),11,17jul2022,13feb2023,,25jul2023,uuid:0bbf8332-4738-44d4-869a-ff59049fffc1,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),11,Cotton Dora Sannalu (MTU 1010),11,18jul2022,25feb2023,,18jul2023,uuid:0bbf8332-4738-44d4-869a-ff59049fffc1,1,1,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0bcc9585-b1b9-448f-9ca0-0913dafa07e7,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,12aug2022,14jan2023,,07aug2023,uuid:0bcc9585-b1b9-448f-9ca0-0913dafa07e7,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0bddec63-68c3-4c58-a2d4-fed88622940a,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12 22,Cotton Dora Sannalu (MTU 1010),12 23,27jun2022,28nov2022,,27jul2023,uuid:0bddec63-68c3-4c58-a2d4-fed88622940a,6,6,6,0
601,mangoes,,,,,,,,uuid:0bdfd056-33ac-42fd-9723-d04123e52454,0,0,8,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),32,26jun2022,23nov2022,,08sep2023,uuid:0bdfd056-33ac-42fd-9723-d04123e52454,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0be36c75-0e40-419e-869c-98e744562379,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,20jun2022,20jan2022,,20jul2023,uuid:0be36c75-0e40-419e-869c-98e744562379,2.575,2.575,2.575,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0be919cd-7bcb-4f69-80a6-5e47aa8d80de,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,16aug2022,,,09jul2023,uuid:0be919cd-7bcb-4f69-80a6-5e47aa8d80de,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Other,99,28jun2022,19dec2022,,25jun2023,uuid:0bfdf654-11e6-4beb-b586-a2bcb97db3b5,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,24jul2022,27nov2022,,24jul2023,uuid:0c0ed79e-4bcd-46c3-b663-f01824dfb13f,2.3499999,2.3499999,2.3499999,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,,99,05jul2022,,,10jul2023,uuid:0c4c16ee-e60f-4304-9076-3046a5285f24,1.5,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Telangana Sona (RNR 15048),1,27jun2023,27dec2022,,27jun2023,uuid:0c72cc41-bef5-4ba5-beb0-c9940172ada1,4.6999998,4.6999998,4.6999998,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),99,Other,,03jul2022,03dec2022,,,uuid:0c826397-e4dd-4a55-b73a-6e038e43daaf,0,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,99,,,,03jul2023,uuid:0c826397-e4dd-4a55-b73a-6e038e43daaf,1.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),10 32,,8 32,27jul2022,,,27jun2023,uuid:0cab743e-d2fc-46cd-9efa-ede257cd7eaa,3,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,27sep2023,,,27sep2023,uuid:0cc941f3-c2fe-4cf1-8a35-be5ee9fdb566,.5,.5,0,0
801,other food crop,,,,,,,,uuid:0cec8660-db00-42bf-b629-1a84917fd998,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,04jul2022,09nov2022,,12jul2023,uuid:0cec8660-db00-42bf-b629-1a84917fd998,8.5,8.5,8.5,0
1701,asgandh,,,,,,,,uuid:0cec8660-db00-42bf-b629-1a84917fd998,0,.89999998,0,0
801,other food crop,,,,,,,,uuid:0cec8660-db00-42bf-b629-1a84917fd998,.5,.5,0,0
801,other food crop,,,,,,,,uuid:0cec8660-db00-42bf-b629-1a84917fd998,.1,.050000001,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:0cec8660-db00-42bf-b629-1a84917fd998,1.75,1.75,0,0
801,other food crop,,,,,,,,uuid:0cf18ba5-9dee-4774-9be3-7d91d0689cf2,0,1,0,0
1012,వెదజల్లిన పధ్ధతి లో  వరి  (paddy),12,,12,03aug2022,,,04jul2023,uuid:0cf18ba5-9dee-4774-9be3-7d91d0689cf2,3,3,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,11may2022,11oct2022,,11jun2023,uuid:0d09151e-a9d4-4cc9-84bf-389afaf29db8,2,6.5,6.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,11jul2022,11feb2022,,11jul2023,uuid:0d09151e-a9d4-4cc9-84bf-389afaf29db8,2,1.5,6.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15sep2023,15jan2023,,15jul2023,uuid:0d3b54e6-e3cb-4e8c-9fe3-c4541a9d0295,1.875,1.875,1.875,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,07jun2022,12dec2022,,08aug2023,uuid:0d570c38-2a7a-47cd-b537-9b19d38e773b,3.75,3.75,2.375,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,99,10jul2023,10dec2022,,10jul2023,uuid:0d77e987-1ef8-48fe-a731-ed7475b98af3,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:0d77e987-1ef8-48fe-a731-ed7475b98af3,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,Cotton Dora Sannalu (MTU 1010),32,29jun2022,27dec2022,,20jun2023,uuid:0d928b10-f764-4830-8f01-cdc14d1921be,1.75,1.75,1.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,,1,13jun2022,,,13jul2023,uuid:0da206aa-e423-4546-8ed9-e5f5016990ff,2,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,14sep2023,15nov2022,,08jun2023,uuid:0dd6a073-d77f-4e85-83ea-9feffe2193bd,4,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Telangana Sona (RNR 15048),,,06jul2023,,,uuid:0e07f036-157a-4f96-b902-a2d7405d26af,0,0,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),,19may2022,19may2022,,,uuid:0e0eec6d-76df-4c01-bb8f-e8787edabc09,0,.5,1.25,0
1101,పత్తి,,,,,,,,uuid:0e0eec6d-76df-4c01-bb8f-e8787edabc09,.5,3,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,13jul2022,04jan2023,,26jul2023,uuid:0e359ec2-4082-412b-8f7f-2b685da07fc5,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jun2023,20dec2022,,20jun2023,uuid:0e798f15-a96d-4673-9a58-37e52798f147,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,12jul2023,uuid:0e8aed93-1795-4024-bc68-f423c085ff86,2.45,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,12,,,,12jul2023,uuid:0e8aed93-1795-4024-bc68-f423c085ff86,2.45,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),7,Other,99,15jun2022,14jan2023,,04jul2023,uuid:0eab2cae-1e84-486b-b9cc-bd3bb022067a,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,1,,,,30sep2023,uuid:0eb517db-e078-4104-96b6-897e38e6b1fe,2,0,0,0
1011,డ్రమ్ సీడర్ పధ్ధతి లో వరి ( drum seeder paddy),1,Telangana Sona (RNR 15048),1,24jul2022,08dec2022,,08jun2023,uuid:0ec952ef-fe30-4b8d-9cb4-6dad2cacb0a4,5.25,5.25,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,10jun2022,05jan2023,,03jun2023,uuid:0f6b49e7-c8e7-41e5-9292-fd03f1515654,5.1750002,5.1750002,5.1750002,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,08jul2022,28nov2022,,06jul2023,uuid:0f770a78-2b76-487b-a58e-b8d6e31472ca,1.5,1.5,1.5,0
1101,పత్తి,,,,,,,,uuid:0f770a78-2b76-487b-a58e-b8d6e31472ca,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,10jul2023,01jan2022,,25jul2023,uuid:0f98a4b4-65a9-4031-bd8f-a575df94ac04,3.175,3.175,3.175,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,22sep2023,,,22sep2023,uuid:0f99f368-46f2-4da6-b2c9-c0a965c46a71,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,15aug2022,,,10aug2023,uuid:0fa68aaa-36ed-4171-9e82-76ba5ca7e62c,2.5,2.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,07jul2022,20jan2023,,11aug2023,uuid:0fa838c1-8075-4379-be37-4242b40ee24d,1.925,1.925,1.925,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Other,99,06jul2022,06jan2022,,06jun2023,uuid:0fcfaffa-4dc5-4bde-b349-5f38674e5cd4,2.925,2.925,2.925,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,09jun2023,09dec2022,,09jun2023,uuid:0fe1312e-276a-47ed-a719-571655a80289,2.75,2.75,2.75,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,28jul2022,,,28jul2023,uuid:0fe5f8ff-20e5-405d-bcd0-1be6f1a45a25,4,4,0,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:10008172-b07e-42a0-be22-e80dfb3b7a7d,1,1,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,12jul2023,07dec2022,,12jul2023,uuid:10008172-b07e-42a0-be22-e80dfb3b7a7d,1.85,1.85,1.85,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:100cf868-29a9-4727-b5f2-5033c8c05afe,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Telangana Sona (RNR 15048),1,23jan2023,23apr2023,,23aug2023,uuid:100cf868-29a9-4727-b5f2-5033c8c05afe,1,2,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Other,12,06aug2022,10dec2022,,11aug2023,uuid:107bebc2-33fd-4915-b1fa-56d520ad6199,2,2,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),99,Cotton Dora Sannalu (MTU 1010),12,13jun2022,13dec2022,,13may2023,uuid:10825988-3ebf-453d-b97b-09b0910b1d51,3,3,3,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,15jun2023,15dec2022,,15jun2023,uuid:109441eb-bf82-460b-aaef-96bb70427c72,1.65,1.65,1.65,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,15jun2023,15dec2022,,15jun2023,uuid:109441eb-bf82-460b-aaef-96bb70427c72,1.65,1,1.65,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:10a83a06-b4e2-4f50-a483-1061aef90ba1,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),99,15jul2022,20nov2022,,13jul2023,uuid:10a83a06-b4e2-4f50-a483-1061aef90ba1,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:11700be1-af6b-4754-be41-2040296b91d8,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),1,23jun2023,23dec2022,,23jun2023,uuid:11700be1-af6b-4754-be41-2040296b91d8,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,Cotton Dora Sannalu (MTU 1010),,,15nov2022,,,uuid:11af0aa6-d6c7-4c00-8966-18a37da13c55,0,0,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,06jul2022,15dec2022,,14jun2023,uuid:11af0aa6-d6c7-4c00-8966-18a37da13c55,1.5,1.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:11caf1fa-0b3f-4c26-ba4a-009591514ca6,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),12,07jul2023,26dec2022,,15jul2023,uuid:11caf1fa-0b3f-4c26-ba4a-009591514ca6,2.5,2.5,1.5,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,25jun2022,25nov2022,,25jul2023,uuid:11f9b3c6-1660-4628-ac84-fd4f830bb8d1,1.25,1.25,1.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Cotton Dora Sannalu (MTU 1010),17 99,15jul2022,10dec2022,,10jul2023,uuid:11fc220f-414e-4a1f-88d8-bc9e02a660e5,2.125,2.125,2.125,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),32,,32,05jul2022,,,10jul2023,uuid:120512fe-c703-4538-a9f5-4c15e0d88b8f,1.925,1.925,0,0
,,,,,,,,,uuid:12182c18-b3f0-4ee8-a0dc-6db5f7cec5d4,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Vari-8 (WLG 1487),1,10jul2022,09dec2022,,15aug2023,uuid:1224ebd2-574c-476b-8086-62b2e59773dc,3.25,3.25,3.25,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1 2,,2,05jun2022,,,08aug2023,uuid:1235c2c7-7419-47a5-bd73-2cdd7ac446b1,1.5,1.5,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,08aug2023,uuid:1235c2c7-7419-47a5-bd73-2cdd7ac446b1,1.5,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),2,,2,06jun2022,,,16aug2023,uuid:1235c2c7-7419-47a5-bd73-2cdd7ac446b1,1.5,1.5,0,0
,,,,,,,,,uuid:1252d84b-4ac7-4483-8dde-12f62e7644a1,,,,
1101,పత్తి,,,,,,,,uuid:1252d84b-4ac7-4483-8dde-12f62e7644a1,0,1.025,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Telangana Sona (RNR 15048),,15jul2022,15jul2022,,,uuid:1252d84b-4ac7-4483-8dde-12f62e7644a1,0,1.025,1,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Other,1 36,15aug2023,14jan2023,,13aug2023,uuid:1263556e-9095-41d1-bd05-349902ffd5bc,3,3,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,,,,,,uuid:12941930-5b61-4425-af91-6c82f34590e0,0,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,,1,24jul2023,,,11aug2023,uuid:12941930-5b61-4425-af91-6c82f34590e0,2,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),12,Cotton Dora Sannalu (MTU 1010),12,15jul2022,15nov2022,,15jul2023,uuid:12a4f868-2f6c-4059-938d-13db60758ae9,2.5,2.5,2.5,0
,,,,,,,,,uuid:12a4f868-2f6c-4059-938d-13db60758ae9,,,,
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,16jul2023,uuid:12be8a7e-1c52-49da-8377-e75c31c4cd79,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,06oct2023,uuid:12be8a7e-1c52-49da-8377-e75c31c4cd79,2,0,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),,,2,,,,06oct2023,uuid:12be8a7e-1c52-49da-8377-e75c31c4cd79,2,0,0,0
504,పసుపు,,,,,,,,uuid:12e67090-71d3-4de6-8b36-ad220b49f774,1,2,0,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),17,Other,22,08jul2022,28nov2022,,01jul2023,uuid:12e67090-71d3-4de6-8b36-ad220b49f774,2,2,2,0
104,మొక్కజొన్న (Maize),,,,,,,,uuid:12e67090-71d3-4de6-8b36-ad220b49f774,6,6,2,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,06jun2022,04jan2023,,09jun2023,uuid:13010fd1-746f-4c27-8bbe-5ac0f6fd4670,4,4,4,0
1014,నారుపోసిన పధ్ధతి లో వరి (paddy),1,Cotton Dora Sannalu (MTU 1010),1,16jun2022,09jan2023,,10jun2023,uuid:13010fd1-746f-4c27-8bbe-5ac0f6fd4670,4,4,4,0
